Student_ID,Gender,Age,Field_of_Study,Study_Hours_per_Day,Mode_of_Learning,Internet_Access,Satisfied_with_Learning_Environment,Participates_in_Extracurriculars,Feels_Stressed,Would_Recommend_Institute,Total Marks Scored
S00295,Male,22.0,Engineering,0.0,Hybrid,Yes,Neutral,Yes,Yes,Yes,40.0
S00296,Female,20.0,Science,8.0,Hybrid,Yes,Neutral,,Yes,Yes,61.0
S00297,Female,18.0,Commerce,11.0,Offline,Yes,Neutral,Yes,Yes,Yes,86.0
S00298,Female,18.0,Science,10.0,Offline,Yes,Neutral,No,No,Yes,83.0
S00299,Female,19.0,Medicine,2.0,Offline,Yes,Dissatisfied,No,Yes,Yes,40.0
S00300,Female,22.0,Medicine,4.0,Online,Yes,Satisfied,Yes,No,No,40.0
S00301,,23.0,Engineering,9.0,Hybrid,Yes,Dissatisfied,No,No,,72.0
S00302,Male,20.0,Law,0.0,Online,Yes,Neutral,Yes,,No,40.0
S00303,Male,21.0,Arts,7.0,Offline,Yes,Neutral,Yes,Yes,Yes,58.0
S00304,Male,19.0,Commerce,2.0,Hybrid,,Satisfied,No,Yes,No,40.0
S00305,Male,25.0,Arts,0.0,Offline,Yes,Very Satisfied,Yes,No,No,40.0
S00306,Female,20.0,Law,9.0,Online,Yes,Very Dissatisfied,No,Yes,No,70.0
S00307,Male,22.0,Medicine,5.0,Hybrid,Yes,Neutral,Yes,No,No,45.0
S00308,Other,20.0,Commerce,0.0,Online,,Neutral,No,No,Yes,40.0
S00309,Other,25.0,Science,2.0,Hybrid,Yes,Dissatisfied,No,Yes,Yes,40.0
S00310,Male,24.0,Medicine,4.0,Offline,Yes,Neutral,Yes,Yes,No,40.0
S00311,Male,18.0,Medicine,3.0,Hybrid,Yes,Neutral,Yes,No,No,40.0
S00312,Other,24.0,Engineering,6.0,Online,Yes,Very Dissatisfied,No,Yes,Yes,43.0
S00313,Other,18.0,Law,5.0,,No,Dissatisfied,No,Yes,No,40.0
S00314,Female,19.0,Engineering,11.0,Online,Yes,Very Satisfied,No,Yes,No,83.0
S00315,Other,,Engineering,2.0,Online,Yes,Neutral,No,No,Yes,40.0
S00316,Female,22.0,Arts,10.0,Offline,Yes,Neutral,Yes,No,Yes,76.0
S00317,Female,22.0,Medicine,7.0,Online,Yes,Very Satisfied,Yes,Yes,Yes,59.0
S00318,Female,20.0,,7.0,Offline,Yes,Satisfied,No,No,No,54.0
S00319,Female,19.0,Engineering,1.0,Hybrid,Yes,Very Satisfied,No,No,No,40.0
S00320,Female,22.0,Science,6.0,Online,Yes,Very Satisfied,No,No,No,46.0
S00321,Male,23.0,Commerce,0.0,Hybrid,Yes,Dissatisfied,Yes,No,Yes,40.0
S00322,Other,23.0,Law,1.0,Hybrid,No,Very Satisfied,Yes,Yes,Yes,40.0
S00323,Female,24.0,Arts,7.0,Offline,Yes,Dissatisfied,No,,No,60.0
S00324,Other,,Law,11.0,Online,Yes,Very Satisfied,No,Yes,Yes,88.0
S00325,Other,20.0,Medicine,0.0,Offline,Yes,Neutral,No,No,Yes,40.0
S00326,Female,21.0,Arts,1.0,Online,Yes,,Yes,Yes,Yes,40.0
S00327,Male,25.0,Commerce,11.0,Hybrid,Yes,Satisfied,Yes,No,No,85.0
S00328,Female,18.0,Science,0.0,Offline,Yes,Very Satisfied,No,Yes,No,40.0
S00329,Male,19.0,Engineering,4.0,,Yes,Very Dissatisfied,No,Yes,Yes,40.0
S00330,Other,22.0,Law,6.0,Hybrid,Yes,Very Satisfied,No,No,No,50.0
S00331,Male,18.0,Arts,5.0,Offline,Yes,Very Dissatisfied,Yes,No,Yes,40.0
S00332,Male,21.0,Commerce,5.0,,Yes,Very Satisfied,No,Yes,Yes,40.0
S00333,Male,21.0,Engineering,5.0,Offline,Yes,Dissatisfied,No,Yes,No,41.0
S00334,Other,,Commerce,6.0,Offline,Yes,Neutral,Yes,Yes,Yes,49.0
S00335,Other,19.0,Science,4.0,Hybrid,No,Very Dissatisfied,No,No,No,40.0
S00336,Male,18.0,,9.0,Hybrid,Yes,Very Dissatisfied,Yes,No,No,75.0
S00337,Male,20.0,Engineering,6.0,Hybrid,Yes,Very Satisfied,No,,No,47.0
S00338,Female,18.0,Engineering,2.0,Hybrid,,Neutral,Yes,Yes,No,40.0
S00339,Male,23.0,Arts,8.0,Online,Yes,Satisfied,Yes,Yes,No,68.0
S00340,Female,24.0,Engineering,9.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,No,67.0
S00341,Male,21.0,Commerce,2.0,Offline,Yes,Neutral,No,Yes,Yes,40.0
S00342,Female,19.0,,5.0,Offline,Yes,Neutral,,No,No,42.0
S00343,Other,19.0,Engineering,2.0,Offline,Yes,Very Dissatisfied,Yes,No,No,40.0
S00344,Male,20.0,Commerce,0.0,Offline,Yes,Dissatisfied,No,Yes,,40.0
S00345,Male,19.0,Commerce,0.0,Online,Yes,Dissatisfied,Yes,Yes,Yes,40.0
S00346,Male,23.0,Law,2.0,,Yes,Very Satisfied,Yes,Yes,Yes,40.0
S00347,Male,23.0,Commerce,3.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes,40.0
S00348,Female,23.0,Medicine,6.0,Offline,Yes,Neutral,No,No,Yes,52.0
S00349,,19.0,Science,8.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,Yes,69.0
S00350,Other,,Engineering,10.0,Hybrid,Yes,Dissatisfied,No,Yes,Yes,81.0
S00351,Other,23.0,Engineering,7.0,Online,Yes,Neutral,No,Yes,Yes,55.0
S00352,Male,19.0,Engineering,11.0,Online,Yes,Dissatisfied,Yes,Yes,No,90.0
S00353,Other,25.0,Commerce,12.0,Online,Yes,Very Dissatisfied,No,Yes,Yes,100.0
S00354,Male,19.0,Commerce,2.0,,Yes,Dissatisfied,No,No,Yes,40.0
S00355,Male,25.0,Engineering,6.0,Online,Yes,Satisfied,No,No,No,46.0
S00356,Other,21.0,Medicine,3.0,Hybrid,Yes,Very Satisfied,Yes,Yes,No,40.0
S00357,Male,18.0,Arts,4.0,Hybrid,Yes,Dissatisfied,No,No,No,40.0
S00358,Other,22.0,Arts,3.0,Hybrid,Yes,Very Dissatisfied,Yes,No,Yes,40.0
S00359,Female,25.0,Science,8.0,Offline,,Very Dissatisfied,Yes,No,No,69.0
S00360,Male,25.0,Law,10.0,Offline,Yes,Satisfied,No,No,Yes,81.0
S00361,Female,19.0,Science,6.0,,Yes,Very Dissatisfied,Yes,No,No,44.0
S00362,Other,22.0,Engineering,12.0,Online,Yes,Satisfied,No,Yes,No,96.0
S00363,Female,24.0,Engineering,3.0,Online,Yes,Neutral,Yes,Yes,Yes,40.0
S00364,Female,22.0,Engineering,12.0,Online,Yes,Dissatisfied,No,No,No,94.0
S00365,Other,,Law,7.0,Offline,Yes,Very Dissatisfied,No,No,No,59.0
S00366,Female,25.0,Commerce,1.0,Hybrid,Yes,Very Satisfied,Yes,Yes,Yes,40.0
S00367,Female,19.0,Law,6.0,Offline,No,Dissatisfied,Yes,Yes,No,44.0
S00368,Other,23.0,Science,10.0,Online,Yes,Satisfied,,Yes,No,83.0
S00369,Female,22.0,Commerce,0.0,Offline,Yes,Dissatisfied,Yes,No,No,40.0
S00370,Other,19.0,Commerce,7.0,Hybrid,Yes,Dissatisfied,Yes,No,No,57.0
S00371,Female,20.0,Science,12.0,Offline,Yes,Very Dissatisfied,No,,Yes,91.0
S00372,Other,24.0,Commerce,11.0,,Yes,Very Satisfied,No,No,No,93.0
S00373,Other,23.0,Arts,12.0,Online,Yes,Neutral,Yes,Yes,Yes,96.0
S00374,Female,20.0,Science,5.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes,41.0
S00375,Female,,Science,11.0,Online,Yes,Satisfied,No,No,Yes,93.0
S00376,Female,22.0,Arts,4.0,Online,Yes,Very Satisfied,No,Yes,No,40.0
S00377,Male,20.0,Law,8.0,,No,Very Satisfied,No,Yes,No,64.0
S00378,Male,21.0,Law,8.0,Hybrid,Yes,Satisfied,Yes,,No,60.0
S00379,Male,21.0,Law,2.0,Online,Yes,Very Satisfied,No,No,Yes,40.0
S00380,Other,22.0,Commerce,8.0,Hybrid,Yes,Neutral,Yes,Yes,No,62.0
S00381,Female,19.0,Arts,12.0,Hybrid,Yes,Dissatisfied,Yes,No,Yes,99.0
S00382,Other,18.0,Science,12.0,Online,Yes,Neutral,Yes,Yes,Yes,91.0
S00383,Male,19.0,Science,8.0,Online,,Dissatisfied,No,No,No,66.0
S00384,Female,19.0,Science,1.0,Hybrid,Yes,Dissatisfied,Yes,Yes,Yes,40.0
S00385,Other,19.0,Commerce,4.0,Online,Yes,Very Satisfied,No,No,No,40.0
S00386,Female,19.0,Commerce,10.0,Online,Yes,Dissatisfied,Yes,No,No,78.0
S00387,Other,23.0,Medicine,1.0,Hybrid,Yes,,No,Yes,No,40.0
S00388,Female,18.0,Law,0.0,Offline,Yes,Neutral,No,Yes,No,40.0
S00389,Male,23.0,Medicine,6.0,Offline,Yes,Dissatisfied,Yes,Yes,No,44.0
S00390,Male,20.0,Medicine,3.0,Online,Yes,Very Satisfied,Yes,No,No,40.0
S00391,Female,24.0,Commerce,4.0,Hybrid,Yes,Very Satisfied,Yes,,No,40.0
S00392,Other,19.0,Law,3.0,Online,Yes,Very Satisfied,No,No,Yes,40.0
S00393,Male,24.0,Law,5.0,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes,40.0
S00394,Male,21.0,,10.0,Online,Yes,Neutral,No,Yes,Yes,80.0
S00395,Male,22.0,Commerce,1.0,Online,Yes,Very Satisfied,No,No,Yes,40.0
S00396,Female,22.0,Law,7.0,Hybrid,,Satisfied,Yes,No,Yes,55.0
S00397,Female,23.0,Medicine,3.0,Online,Yes,Very Satisfied,No,No,Yes,40.0
S00398,Other,23.0,Arts,7.0,,Yes,Very Dissatisfied,Yes,No,No,60.0
S00399,Other,21.0,Arts,2.0,Offline,,Neutral,No,No,No,40.0
S00400,Other,19.0,Commerce,11.0,Hybrid,Yes,Dissatisfied,No,Yes,No,93.0
S00401,Female,24.0,Science,11.0,Online,Yes,Neutral,Yes,Yes,Yes,84.0
S00402,Female,25.0,Science,10.0,Offline,No,Dissatisfied,Yes,Yes,No,81.0
S00403,Other,24.0,Law,4.0,Hybrid,Yes,Dissatisfied,No,,No,40.0
S00404,Other,18.0,Commerce,11.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes,88.0
S00405,Female,20.0,Arts,2.0,Hybrid,Yes,Satisfied,,Yes,Yes,40.0
S00406,Other,22.0,Medicine,11.0,Offline,No,Satisfied,No,No,No,85.0
S00407,Male,20.0,Law,12.0,Offline,Yes,Very Satisfied,No,No,No,92.0
S00408,Female,18.0,Medicine,6.0,Offline,No,Very Dissatisfied,Yes,Yes,Yes,44.0
S00409,Other,23.0,Law,2.0,Offline,Yes,Dissatisfied,Yes,Yes,No,40.0
S00410,Female,24.0,Engineering,11.0,Online,No,Satisfied,Yes,Yes,No,93.0
S00411,Male,22.0,Medicine,7.0,Offline,Yes,Neutral,No,Yes,Yes,55.0
S00412,Female,20.0,Commerce,8.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,Yes,65.0
S00413,Female,25.0,Medicine,12.0,Online,Yes,Very Satisfied,Yes,Yes,Yes,95.0
S00414,Female,23.0,Medicine,11.0,Offline,Yes,Very Dissatisfied,Yes,No,Yes,89.0
S00415,Female,18.0,Law,1.0,Online,Yes,Satisfied,No,No,Yes,40.0
S00416,Male,25.0,Arts,2.0,Hybrid,Yes,Very Satisfied,Yes,No,Yes,40.0
S00417,Female,20.0,Engineering,6.0,Offline,Yes,Satisfied,No,Yes,No,53.0
S00418,,25.0,Medicine,12.0,Online,Yes,Dissatisfied,No,No,No,100.0
S00419,Other,24.0,Arts,6.0,Offline,Yes,Very Dissatisfied,Yes,No,No,53.0
S00420,Female,19.0,Science,4.0,Online,Yes,Dissatisfied,No,No,No,40.0
S00421,Other,25.0,Engineering,9.0,Online,Yes,Neutral,Yes,No,Yes,73.0
S00422,Male,23.0,Engineering,6.0,Hybrid,Yes,Dissatisfied,No,No,No,52.0
S00423,Male,18.0,Law,1.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,Yes,40.0
S00424,Male,20.0,Medicine,3.0,Offline,Yes,Neutral,No,No,Yes,40.0
S00425,Male,,,0.0,Offline,Yes,Satisfied,No,No,Yes,40.0
S00426,Other,19.0,Law,4.0,Online,Yes,Neutral,No,Yes,No,40.0
S00427,Female,19.0,Commerce,7.0,Hybrid,No,Very Dissatisfied,Yes,Yes,No,57.0
S00428,Male,18.0,Arts,6.0,Hybrid,Yes,Very Satisfied,Yes,Yes,Yes,44.0
S00429,Female,21.0,Arts,6.0,Online,Yes,Neutral,No,No,Yes,47.0
S00430,Other,24.0,Law,6.0,Hybrid,Yes,Satisfied,Yes,No,No,52.0
S00431,Other,24.0,Arts,6.0,Hybrid,Yes,Neutral,No,,No,45.0
S00432,Other,22.0,Medicine,0.0,Online,Yes,Dissatisfied,Yes,Yes,Yes,40.0
S00433,Male,18.0,Arts,11.0,,Yes,Very Satisfied,Yes,Yes,No,88.0
S00434,Female,19.0,Medicine,10.0,Offline,,Very Dissatisfied,No,No,Yes,84.0
S00435,Female,19.0,Commerce,2.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes,40.0
S00436,Female,25.0,Science,10.0,Online,Yes,Dissatisfied,Yes,Yes,Yes,81.0
S00437,Other,,Engineering,1.0,Offline,Yes,Very Satisfied,No,No,No,40.0
S00438,Male,21.0,Law,4.0,Online,Yes,Dissatisfied,No,No,No,40.0
S00439,,22.0,Law,1.0,Online,Yes,Neutral,Yes,No,Yes,40.0
S00440,Other,20.0,Medicine,12.0,Hybrid,Yes,Very Dissatisfied,No,Yes,No,94.0
S00441,Female,18.0,Commerce,6.0,Hybrid,Yes,Dissatisfied,Yes,Yes,Yes,53.0
S00442,Other,22.0,Commerce,4.0,Offline,Yes,,Yes,No,No,40.0
S00443,Female,24.0,Engineering,3.0,Online,Yes,Neutral,,Yes,Yes,40.0
S00444,Male,22.0,Science,10.0,Offline,Yes,,Yes,Yes,Yes,84.0
S00445,Female,25.0,Law,6.0,Offline,Yes,Very Dissatisfied,Yes,Yes,No,53.0
S00446,Male,23.0,Medicine,9.0,Hybrid,Yes,Satisfied,No,Yes,Yes,77.0
S00447,Female,19.0,Commerce,5.0,Offline,Yes,Very Satisfied,No,Yes,Yes,40.0
S00448,Other,25.0,Law,1.0,Offline,Yes,Dissatisfied,,Yes,Yes,40.0
S00449,Other,20.0,Medicine,3.0,Hybrid,Yes,Very Satisfied,Yes,Yes,No,40.0
S00450,Male,18.0,Arts,12.0,Offline,Yes,Very Satisfied,No,Yes,,96.0
S00451,Male,25.0,Law,10.0,Offline,Yes,Satisfied,No,Yes,No,76.0
S00452,Male,,,6.0,Online,Yes,Dissatisfied,,No,Yes,53.0
S00453,Female,23.0,Medicine,8.0,Offline,Yes,Very Dissatisfied,Yes,Yes,,62.0
S00454,Female,25.0,Science,8.0,Hybrid,Yes,Dissatisfied,No,Yes,,69.0
S00455,Male,23.0,Law,11.0,Hybrid,No,Very Satisfied,No,Yes,No,84.0
S00456,Other,,Arts,2.0,Online,Yes,Neutral,Yes,Yes,Yes,40.0
S00457,Female,19.0,Science,6.0,Hybrid,Yes,Satisfied,No,Yes,Yes,43.0
S00458,Female,,Commerce,8.0,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes,61.0
S00459,Female,22.0,Medicine,7.0,Hybrid,Yes,,No,Yes,Yes,53.0
S00460,Male,18.0,Law,6.0,Offline,Yes,Very Satisfied,Yes,Yes,No,49.0
S00461,Male,18.0,Arts,5.0,Online,Yes,Very Dissatisfied,Yes,Yes,No,40.0
S00462,Male,18.0,Commerce,6.0,Online,Yes,Very Satisfied,Yes,Yes,No,51.0
S00463,Male,19.0,Law,6.0,Online,,Very Dissatisfied,No,,Yes,53.0
S00464,Male,24.0,Arts,10.0,Online,Yes,Very Dissatisfied,No,Yes,Yes,80.0
S00465,Other,,Commerce,8.0,Hybrid,Yes,Very Satisfied,No,No,Yes,62.0
S00466,Other,20.0,Science,5.0,,Yes,Satisfied,Yes,Yes,Yes,40.0
S00467,Male,23.0,Law,9.0,Hybrid,Yes,Very Dissatisfied,Yes,No,No,69.0
S00468,Female,19.0,Law,2.0,Hybrid,Yes,,No,No,Yes,40.0
S00469,,24.0,Science,12.0,,No,Neutral,No,Yes,No,92.0
S00470,Other,20.0,Engineering,2.0,Hybrid,Yes,Very Satisfied,No,No,Yes,40.0
S00471,Other,23.0,Commerce,3.0,Online,Yes,Very Dissatisfied,Yes,No,No,40.0
S00472,Female,23.0,Science,9.0,Online,Yes,Satisfied,No,Yes,No,75.0
S00473,Other,21.0,Law,12.0,Offline,Yes,Dissatisfied,No,Yes,Yes,92.0
S00474,Male,22.0,Commerce,9.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes,68.0
S00475,Female,18.0,Commerce,7.0,Online,Yes,Dissatisfied,Yes,Yes,,56.0
S00476,Male,25.0,Engineering,9.0,Offline,Yes,Neutral,No,Yes,No,76.0
S00477,Male,20.0,Law,8.0,Hybrid,Yes,Satisfied,Yes,No,,60.0
S00478,Female,19.0,Arts,7.0,Hybrid,Yes,Very Satisfied,Yes,Yes,No,54.0
S00479,Male,20.0,Engineering,10.0,Online,Yes,Very Satisfied,No,No,,80.0
S00480,Other,22.0,Engineering,9.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,Yes,71.0
S00481,Male,18.0,Arts,1.0,Hybrid,Yes,Dissatisfied,,No,Yes,40.0
S00482,Female,20.0,Arts,3.0,Online,Yes,Very Satisfied,No,No,No,40.0
S00483,Female,22.0,Engineering,3.0,Offline,Yes,Dissatisfied,Yes,Yes,No,40.0
S00484,,19.0,Commerce,11.0,Offline,Yes,,No,No,No,85.0
S00485,Male,21.0,Science,1.0,Online,Yes,Very Dissatisfied,No,Yes,No,40.0
S00486,Female,24.0,Science,12.0,Online,Yes,Neutral,No,Yes,Yes,95.0
S00487,Female,23.0,Engineering,7.0,Offline,Yes,Very Dissatisfied,No,No,Yes,60.0
S00488,Male,19.0,Commerce,2.0,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes,40.0
S00489,Other,18.0,Arts,1.0,Online,Yes,Dissatisfied,Yes,Yes,Yes,40.0
S00490,Male,23.0,Medicine,6.0,,Yes,Very Dissatisfied,Yes,Yes,No,48.0
S00491,Female,24.0,Engineering,0.0,Online,Yes,Neutral,No,No,No,40.0
S00492,Female,19.0,Law,5.0,Hybrid,Yes,Neutral,No,Yes,,42.0
S00493,Male,25.0,Commerce,12.0,Online,Yes,,Yes,No,No,95.0
S00494,Other,19.0,Law,12.0,Hybrid,Yes,Dissatisfied,No,No,No,100.0
S00495,Female,19.0,Law,2.0,Offline,Yes,Dissatisfied,No,Yes,No,40.0
S00496,Female,25.0,Engineering,6.0,Offline,Yes,Satisfied,Yes,Yes,,47.0
S00497,Female,19.0,Commerce,2.0,Online,Yes,Very Satisfied,Yes,No,Yes,40.0
S00498,Male,23.0,Law,4.0,Online,Yes,Satisfied,No,No,No,40.0
S00499,Female,18.0,Commerce,2.0,Offline,Yes,Satisfied,No,Yes,No,40.0
S00500,Other,24.0,Science,11.0,,Yes,Very Dissatisfied,No,Yes,Yes,89.0
S00501,Female,22.0,Medicine,3.0,Offline,No,,Yes,No,No,40.0
S00502,Female,20.0,Law,12.0,Offline,Yes,Satisfied,No,No,No,95.0
S00503,Other,25.0,Law,12.0,,No,Very Satisfied,Yes,No,Yes,92.0
S00504,Female,21.0,Commerce,2.0,Hybrid,Yes,Satisfied,Yes,Yes,No,40.0
S00505,Male,25.0,Medicine,6.0,Offline,Yes,Dissatisfied,Yes,No,Yes,53.0
S00506,Male,,Science,2.0,Offline,Yes,Neutral,No,Yes,Yes,40.0
S00507,Male,20.0,Law,9.0,Hybrid,Yes,Satisfied,,No,No,76.0
S00508,Other,20.0,Engineering,3.0,Online,No,Very Dissatisfied,Yes,No,Yes,40.0
S00509,Female,21.0,Commerce,1.0,Hybrid,No,Very Satisfied,Yes,Yes,Yes,40.0
S00510,Male,24.0,Commerce,1.0,Online,Yes,Very Dissatisfied,No,Yes,No,40.0
S00511,Other,23.0,Law,8.0,Online,No,Dissatisfied,Yes,No,No,67.0
S00512,Female,18.0,Science,10.0,Online,Yes,Very Dissatisfied,No,No,Yes,85.0
S00513,Other,21.0,Law,0.0,,,Very Dissatisfied,No,Yes,Yes,40.0
S00514,Male,18.0,Arts,0.0,Online,Yes,Very Satisfied,No,No,Yes,40.0
S00515,Male,23.0,Law,9.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes,67.0
S00516,Male,20.0,Medicine,0.0,Online,Yes,Very Dissatisfied,Yes,No,No,40.0
S00517,Other,18.0,Medicine,2.0,Offline,Yes,Very Dissatisfied,No,No,Yes,40.0
S00518,Other,23.0,Arts,1.0,Online,Yes,Satisfied,Yes,Yes,Yes,40.0
S00519,,23.0,Medicine,2.0,Offline,Yes,Dissatisfied,No,No,Yes,40.0
S00520,Other,22.0,Medicine,4.0,,Yes,Satisfied,No,No,No,40.0
S00521,Male,21.0,Engineering,8.0,Hybrid,Yes,Very Satisfied,No,Yes,,61.0
S00522,Male,22.0,,1.0,Offline,Yes,Satisfied,No,Yes,Yes,40.0
S00523,Female,25.0,Medicine,11.0,Online,Yes,Satisfied,Yes,Yes,Yes,87.0
S00524,Other,20.0,Commerce,10.0,Offline,Yes,Very Dissatisfied,Yes,No,No,82.0
S00525,Male,21.0,Science,0.0,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes,40.0
S00526,Male,20.0,Law,10.0,Online,Yes,Dissatisfied,Yes,Yes,No,82.0
S00527,Other,22.0,Engineering,5.0,Hybrid,Yes,Neutral,No,No,No,44.0
S00528,Female,24.0,Arts,2.0,Offline,Yes,Neutral,No,Yes,Yes,40.0
S00529,Female,23.0,Science,12.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes,99.0
S00530,Male,20.0,Engineering,6.0,Hybrid,Yes,Dissatisfied,No,,Yes,51.0
S00531,Other,21.0,Engineering,5.0,Hybrid,Yes,Dissatisfied,Yes,No,Yes,44.0
S00532,Female,25.0,Arts,10.0,Offline,Yes,Very Satisfied,No,Yes,Yes,84.0
S00533,Other,,Arts,6.0,Offline,Yes,Very Dissatisfied,No,No,No,48.0
S00534,,,Commerce,12.0,Online,Yes,Very Satisfied,Yes,Yes,Yes,94.0
S00535,Male,21.0,Law,12.0,Online,Yes,Neutral,No,Yes,,94.0
S00536,Female,25.0,Science,4.0,Offline,Yes,Dissatisfied,No,Yes,Yes,40.0
S00537,Male,23.0,Law,0.0,Online,Yes,Neutral,Yes,Yes,Yes,40.0
S00538,,24.0,Science,2.0,Hybrid,Yes,Very Dissatisfied,Yes,No,,40.0
S00539,Female,23.0,Engineering,2.0,Hybrid,No,Very Dissatisfied,Yes,No,No,40.0
S00540,Female,,Medicine,6.0,Offline,Yes,Very Dissatisfied,No,No,No,49.0
S00541,Female,25.0,Medicine,12.0,Hybrid,Yes,Neutral,No,Yes,No,99.0
S00542,Female,25.0,Arts,2.0,Offline,Yes,Dissatisfied,No,Yes,Yes,40.0
S00543,Other,20.0,Arts,10.0,Offline,Yes,Very Satisfied,Yes,Yes,No,80.0
S00544,Male,22.0,,4.0,Offline,Yes,Dissatisfied,No,No,No,40.0
S00545,Other,21.0,Engineering,3.0,Hybrid,Yes,Dissatisfied,Yes,No,No,40.0
S00546,Female,21.0,Science,3.0,,,Satisfied,No,No,Yes,40.0
S00547,Male,21.0,Engineering,12.0,Offline,Yes,Dissatisfied,No,No,No,99.0
S00548,Female,21.0,Science,6.0,Online,Yes,Very Satisfied,No,Yes,No,51.0
S00549,Male,20.0,Law,0.0,Hybrid,Yes,Satisfied,Yes,No,Yes,40.0
S00550,Other,22.0,Arts,6.0,Offline,,Dissatisfied,No,No,No,53.0
S00551,Male,22.0,Arts,7.0,Online,Yes,Satisfied,No,Yes,Yes,58.0
S00552,Male,18.0,Medicine,2.0,Offline,Yes,Dissatisfied,Yes,No,No,40.0
S00553,Male,21.0,Medicine,2.0,Hybrid,Yes,Very Dissatisfied,No,No,No,40.0
S00554,Male,21.0,Arts,3.0,Online,Yes,,No,Yes,,40.0
S00555,Male,18.0,Law,12.0,Online,Yes,Dissatisfied,No,Yes,No,100.0
S00556,Female,22.0,Law,5.0,Offline,Yes,Satisfied,Yes,Yes,Yes,42.0
S00557,Male,25.0,,6.0,Offline,Yes,Very Satisfied,No,No,No,49.0
S00558,Male,25.0,Science,0.0,Hybrid,Yes,Very Dissatisfied,No,No,Yes,40.0
S00559,Other,19.0,Medicine,12.0,Hybrid,Yes,Satisfied,Yes,Yes,No,100.0
S00560,Male,23.0,Science,3.0,Offline,Yes,,Yes,No,No,40.0
S00561,Other,19.0,Medicine,11.0,Online,Yes,Satisfied,No,Yes,Yes,92.0
S00562,Female,22.0,Commerce,6.0,Hybrid,No,Dissatisfied,Yes,Yes,Yes,46.0
S00563,Male,24.0,Arts,10.0,Hybrid,Yes,Very Dissatisfied,No,Yes,No,83.0
S00564,Other,21.0,Science,6.0,Online,Yes,Very Dissatisfied,Yes,Yes,Yes,53.0
S00565,Other,19.0,Medicine,0.0,Offline,Yes,Very Dissatisfied,No,Yes,No,40.0
S00566,Female,20.0,Science,0.0,Hybrid,Yes,Dissatisfied,Yes,No,,40.0
S00567,Male,25.0,Arts,6.0,Online,No,Very Satisfied,Yes,No,Yes,51.0
S00568,Male,20.0,,5.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes,43.0
S00569,Other,18.0,Medicine,11.0,Online,Yes,Very Dissatisfied,Yes,Yes,Yes,87.0
S00570,Male,22.0,Engineering,4.0,Hybrid,No,Very Satisfied,Yes,Yes,No,40.0
S00571,Other,22.0,Commerce,0.0,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes,40.0
S00572,Male,19.0,,9.0,Online,Yes,Very Satisfied,Yes,Yes,No,73.0
S00573,Other,21.0,Science,2.0,Hybrid,Yes,Very Dissatisfied,No,No,No,40.0
S00574,Male,22.0,,10.0,Hybrid,Yes,Very Satisfied,No,Yes,No,84.0
S00575,Female,19.0,Science,6.0,Online,Yes,Satisfied,No,Yes,No,46.0
S00576,Male,19.0,Commerce,11.0,Online,Yes,Very Dissatisfied,No,Yes,No,91.0
S00577,Male,23.0,Commerce,8.0,,Yes,Very Dissatisfied,Yes,No,No,64.0
S00578,Female,23.0,,12.0,Online,Yes,Neutral,Yes,Yes,No,93.0
S00579,Male,22.0,Medicine,8.0,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes,64.0
S00580,Female,19.0,Arts,5.0,Offline,Yes,Very Satisfied,Yes,Yes,No,44.0
S00581,Male,18.0,Arts,6.0,Online,Yes,,Yes,Yes,No,48.0
S00582,Other,18.0,Law,0.0,Hybrid,Yes,Satisfied,Yes,No,No,40.0
S00583,Other,23.0,Science,2.0,Online,,Very Satisfied,Yes,,No,40.0
S00584,Male,22.0,Science,9.0,Hybrid,Yes,Dissatisfied,No,No,No,76.0
S00585,Male,25.0,Medicine,1.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,Yes,40.0
S00586,Male,21.0,Science,10.0,Offline,Yes,Satisfied,No,Yes,Yes,76.0
S00587,Other,24.0,Medicine,6.0,Offline,Yes,,Yes,No,No,49.0
S00588,Male,25.0,Science,7.0,Online,Yes,Satisfied,No,No,Yes,52.0
S00589,Other,18.0,Commerce,4.0,Offline,Yes,,No,Yes,No,40.0
S00590,Female,18.0,Engineering,0.0,Online,Yes,Very Satisfied,No,Yes,Yes,40.0
S00591,Other,25.0,Science,2.0,Offline,Yes,Neutral,No,Yes,No,40.0
